record_id,src_ip,destination,dst_port,protocol,bytes_transferred,attack_type,has_error,error_type,requires_attention,triage_priority,label
AEGIS-LOG-14479,10.97.76.185,EN-SCADA-01,4840,TCP,74930,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-11746,10.51.207.206,10.0.1.5,80,HTTP,1154,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10019,10.82.0.154,172.16.5.101,8080,TCP,1016,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11322,10.79.64.37,172.16.5.108,443,TCP,3132,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13567,10.113.189.113,HIST-SRV-01,22,HTTPS,8133,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12521,10.93.35.120,EN-SCADA-01,53,S7COMM,6397,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10218,10.2.40.5,172.16.5.101,80,UDP,4595,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11487,10.111.52.144,172.16.5.101,53,HTTPS,3665,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10438,10.161.201.180,172.16.5.101,443,HTTPS,2327,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14174,10.185.41.175,EN-SCADA-01,102,MODBUS/TCP,53062,Privilege-Escalation,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-12750,10.63.111.108,10.0.1.10,22,S7COMM,3793,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-13288,10.197.113.194,EN-SCADA-02,502,MODBUS/TCP,47105,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13433,10.81.209.198,TR-OPS-14,80,S7COMM,47521,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-12525,10.24.169.86,10.0.1.5,443,HTTPS,5033,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14650,10.111.120.155,EN-SCADA-02,443,TCP,186819,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13688,10.32.137.134,10.0.1.5,80,S7COMM,48749,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12763,10.153.96.164,PL-PLC-09,22,HTTPS,735,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10802,10.52.105.139,172.16.5.101,443,HTTP,1259,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12997,10.192.138.170,172.16.5.108,22,HTTP,14967,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12228,10.151.235.16,PL-PLC-09,53,MODBUS/TCP,2703,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14785,10.146.53.135,EN-SCADA-01,102,S7COMM,612002,Data-Exfiltration,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-12077,10.92.237.71,HIST-SRV-01,8080,S7COMM,12367,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10582,10.243.4.30,172.16.5.101,8080,UDP,2097,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10203,10.200.66.153,10.0.1.5,443,HTTPS,2790,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14346,10.211.184.89,HIST-SRV-01,4840,S7COMM,146539,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-13478,10.245.125.189,HIST-SRV-01,4840,TCP,35530,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-12929,10.201.83.152,HIST-SRV-01,53,TCP,13801,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13085,10.109.49.175,EN-SCADA-02,8080,HTTPS,43241,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11018,10.212.188.47,172.16.5.108,8080,UDP,269,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11583,10.36.213.154,10.0.1.5,8080,UDP,2316,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11032,10.221.72.67,10.0.1.5,443,TCP,1147,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11718,10.158.27.98,172.16.5.101,80,HTTP,1250,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11281,10.57.45.88,10.0.1.10,53,HTTP,1143,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12498,10.39.232.230,HIST-SRV-01,22,S7COMM,10243,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-13350,10.231.195.6,TR-OPS-14,80,S7COMM,40406,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10517,10.133.150.119,10.0.1.5,8080,TCP,4880,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11747,10.196.232.3,172.16.5.108,8080,HTTPS,546,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14652,10.7.120.14,PL-PLC-09,443,MODBUS/TCP,206054,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-13732,10.247.242.101,EN-SCADA-01,502,HTTP,24000,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10668,10.210.62.90,10.0.1.10,80,HTTP,3009,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14059,10.255.116.54,EN-SCADA-02,102,TCP,230822,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13026,10.116.17.223,EN-SCADA-01,8080,MODBUS/TCP,9634,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14932,10.117.48.16,EN-SCADA-01,4840,S7COMM,496277,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-13286,10.134.147.121,TR-OPS-14,502,HTTPS,23863,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12650,10.75.114.146,10.0.1.5,22,UDP,12579,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-14453,10.2.161.84,EN-SCADA-01,502,MODBUS/TCP,109724,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13192,10.68.112.69,TR-OPS-14,22,TCP,18681,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-12124,10.240.216.230,172.16.5.101,53,TCP,13733,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-13375,10.71.163.33,PL-PLC-09,8080,MODBUS/TCP,30554,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13392,10.135.85.254,PL-PLC-09,8080,UDP,24011,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13485,10.255.40.61,PL-PLC-09,502,S7COMM,49849,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10759,10.103.104.17,10.0.1.10,8080,HTTPS,2761,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13379,10.55.192.94,HIST-SRV-01,443,HTTPS,31387,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14440,10.96.107.95,EN-SCADA-02,22,S7COMM,214394,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-12526,10.229.171.91,10.0.1.10,80,HTTPS,3112,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-14858,10.212.231.213,EN-SCADA-01,502,TCP,511645,Exploit-Attempt,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-10907,10.58.244.189,10.0.1.10,80,HTTP,2989,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12683,10.193.178.19,EN-SCADA-02,53,S7COMM,7843,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10214,10.75.223.24,10.0.1.10,8080,HTTP,318,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13331,10.103.254.106,EN-SCADA-02,4840,TCP,27336,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-14458,10.255.19.219,EN-SCADA-02,443,HTTPS,146844,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-10693,10.36.240.47,10.0.1.10,443,HTTPS,203,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11503,10.124.105.178,10.0.1.5,53,HTTPS,593,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12414,10.224.61.209,HIST-SRV-01,443,MODBUS/TCP,9618,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12118,10.176.184.98,10.0.1.5,443,HTTPS,12364,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-13858,10.139.161.122,172.16.5.101,80,HTTPS,26503,Suspicious-Login,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-12462,10.139.228.35,HIST-SRV-01,80,UDP,10962,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-13635,10.248.209.164,PL-PLC-09,4840,TCP,45030,Suspicious-Login,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14105,10.109.159.133,EN-SCADA-02,102,HTTPS,179920,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-14478,10.167.52.234,PL-PLC-09,443,MODBUS/TCP,231888,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-10196,10.236.231.10,10.0.1.5,443,HTTP,728,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14667,10.95.90.9,PL-PLC-09,443,TCP,62021,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-11543,10.156.43.77,172.16.5.108,80,HTTPS,3679,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11330,10.115.89.20,172.16.5.101,80,HTTP,517,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10879,10.243.64.53,10.0.1.10,443,HTTPS,3475,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14502,10.182.5.242,HIST-SRV-01,22,MODBUS/TCP,67009,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-13501,10.129.244.229,EN-SCADA-01,4840,MODBUS/TCP,34412,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-13894,10.210.109.193,10.0.1.10,4840,S7COMM,31059,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-14990,10.90.169.192,HIST-SRV-01,102,S7COMM,466145,Brute-Force,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-10887,10.120.227.152,172.16.5.101,8080,UDP,2768,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11345,10.10.64.40,172.16.5.101,53,UDP,526,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10068,10.237.162.244,172.16.5.108,8080,HTTPS,1403,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14210,10.224.41.129,PL-PLC-09,502,TCP,176622,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-11815,10.249.3.82,172.16.5.108,8080,UDP,1564,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10568,10.180.245.150,172.16.5.108,443,HTTPS,204,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12167,10.167.216.169,EN-SCADA-02,8080,S7COMM,3514,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10096,10.232.138.79,172.16.5.101,80,TCP,1677,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14181,10.185.222.200,HIST-SRV-01,102,TCP,173189,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-13353,10.96.74.67,EN-SCADA-02,22,MODBUS/TCP,19100,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10139,10.238.147.174,10.0.1.10,53,HTTPS,2930,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14954,10.130.49.74,TR-OPS-14,4840,MODBUS/TCP,507731,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,CRITICAL,1
AEGIS-LOG-12602,10.63.111.196,HIST-SRV-01,8080,S7COMM,11872,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14023,10.75.214.68,EN-SCADA-02,443,HTTPS,223722,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-14772,10.40.135.192,TR-OPS-14,502,TCP,639992,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-11606,10.140.43.64,172.16.5.101,443,HTTPS,416,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11629,10.232.7.43,10.0.1.5,8080,HTTP,4643,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11539,10.100.221.150,10.0.1.5,443,UDP,363,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11694,10.91.134.145,10.0.1.5,80,HTTPS,2804,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12059,10.24.146.94,10.0.1.10,8080,HTTP,7975,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10463,10.186.37.96,172.16.5.108,53,HTTP,2572,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12330,10.26.137.227,10.0.1.5,80,HTTPS,6741,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13043,10.36.241.162,10.0.1.5,8080,MODBUS/TCP,28414,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14734,10.243.39.185,EN-SCADA-01,502,TCP,225189,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-10594,10.112.69.192,172.16.5.108,443,UDP,2541,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13814,10.19.143.205,HIST-SRV-01,8080,TCP,30288,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-10625,10.8.103.134,172.16.5.108,80,TCP,1553,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10450,10.181.109.233,10.0.1.10,443,HTTP,3753,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11499,10.194.138.179,10.0.1.10,80,HTTPS,1082,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12456,10.148.27.28,HIST-SRV-01,80,MODBUS/TCP,10465,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-14722,10.226.119.200,EN-SCADA-01,102,S7COMM,60694,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-12984,10.8.231.131,TR-OPS-14,443,HTTP,4072,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11569,10.128.58.10,10.0.1.5,8080,HTTP,341,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11034,10.135.160.112,10.0.1.10,443,HTTPS,1339,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13518,10.132.50.212,172.16.5.108,8080,MODBUS/TCP,21494,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11557,10.102.243.123,172.16.5.101,443,TCP,4923,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13624,10.177.217.179,172.16.5.108,22,UDP,30516,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14664,10.228.242.49,EN-SCADA-02,4840,TCP,84497,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-10150,10.195.190.28,10.0.1.10,8080,TCP,4699,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11420,10.195.244.151,10.0.1.5,443,UDP,1341,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12011,10.228.6.251,10.0.1.10,80,MODBUS/TCP,13138,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12686,10.78.8.108,10.0.1.10,443,HTTP,9392,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-11786,10.125.236.185,10.0.1.5,53,TCP,3428,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10088,10.90.138.158,172.16.5.108,8080,HTTPS,4953,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10457,10.123.136.137,10.0.1.5,80,HTTPS,3006,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11305,10.228.160.32,10.0.1.5,80,UDP,1420,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12925,10.80.178.246,172.16.5.108,53,UDP,3339,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-13270,10.15.189.28,EN-SCADA-02,502,HTTPS,27797,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13227,10.189.170.145,10.0.1.10,443,HTTPS,30564,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11988,10.49.20.35,172.16.5.108,8080,HTTPS,4006,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13754,10.158.153.30,HIST-SRV-01,22,UDP,17759,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-13646,10.85.245.98,HIST-SRV-01,4840,TCP,42206,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-10831,10.247.188.29,172.16.5.108,53,UDP,4412,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10239,10.160.142.64,10.0.1.5,53,UDP,4188,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14681,10.93.202.189,HIST-SRV-01,4840,MODBUS/TCP,217097,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-13022,10.230.95.96,HIST-SRV-01,22,HTTP,12957,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-13148,10.190.47.252,TR-OPS-14,22,HTTPS,40447,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-11946,10.26.222.190,10.0.1.10,443,TCP,1857,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12775,10.40.111.177,EN-SCADA-02,8080,S7COMM,10323,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10192,10.75.120.27,10.0.1.10,443,UDP,1521,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14849,10.65.117.202,HIST-SRV-01,4840,TCP,371567,Data-Exfiltration,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-14939,10.199.251.140,TR-OPS-14,502,S7COMM,743500,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-10944,10.185.49.137,172.16.5.101,80,TCP,1221,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11268,10.175.161.210,10.0.1.10,443,HTTPS,3200,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14231,10.22.49.101,HIST-SRV-01,502,S7COMM,187477,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-12307,10.194.57.57,HIST-SRV-01,53,MODBUS/TCP,11471,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14424,10.230.56.149,EN-SCADA-02,502,TCP,249252,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-14711,10.131.111.201,TR-OPS-14,502,TCP,147705,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-12313,10.99.133.133,HIST-SRV-01,53,MODBUS/TCP,9447,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13214,10.171.9.173,EN-SCADA-02,80,UDP,23894,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-12732,10.241.82.107,10.0.1.5,22,TCP,10838,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-11926,10.169.45.25,172.16.5.108,8080,HTTPS,3223,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14227,10.67.233.68,HIST-SRV-01,502,HTTPS,205745,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-14676,10.148.140.206,PL-PLC-09,102,S7COMM,98184,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-10800,10.164.102.50,172.16.5.101,443,HTTP,3713,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13671,10.77.121.221,172.16.5.101,4840,HTTP,29437,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-14193,10.226.155.190,PL-PLC-09,502,TCP,205560,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-12968,10.136.39.197,PL-PLC-09,53,UDP,4901,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14793,10.72.30.210,EN-SCADA-02,502,S7COMM,289895,Privilege-Escalation,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,CRITICAL,1
AEGIS-LOG-14368,10.152.145.244,PL-PLC-09,4840,TCP,247313,Privilege-Escalation,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-12776,10.180.123.205,10.0.1.5,22,S7COMM,5970,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-12970,10.150.189.191,172.16.5.108,443,UDP,7348,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13867,10.239.6.230,172.16.5.108,502,TCP,6661,Port-Scan,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-11743,10.222.47.87,172.16.5.108,80,HTTPS,1334,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13948,10.3.253.72,HIST-SRV-01,22,S7COMM,12656,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-13802,10.26.139.39,172.16.5.101,8080,S7COMM,49243,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-12024,10.164.117.182,172.16.5.108,53,HTTPS,9729,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12274,10.121.252.240,HIST-SRV-01,443,HTTPS,13455,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-10099,10.184.91.78,10.0.1.5,80,HTTP,472,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14921,10.162.122.22,HIST-SRV-01,22,TCP,493523,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-13407,10.207.248.110,PL-PLC-09,8080,TCP,38363,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-14245,10.77.155.12,EN-SCADA-02,22,TCP,161957,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-14619,10.219.62.135,EN-SCADA-02,443,HTTPS,130637,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-14916,10.213.92.244,EN-SCADA-02,4840,TCP,469275,Data-Exfiltration,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-10191,10.86.39.131,10.0.1.5,80,HTTP,2976,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14696,10.239.90.50,EN-SCADA-02,443,MODBUS/TCP,162832,Privilege-Escalation,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-11784,10.33.15.53,172.16.5.108,8080,UDP,3734,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11532,10.213.141.80,10.0.1.10,53,HTTP,1107,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12834,10.96.133.207,10.0.1.5,22,HTTP,3833,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14444,10.95.80.104,TR-OPS-14,4840,S7COMM,126122,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-14915,10.199.82.184,TR-OPS-14,4840,MODBUS/TCP,735168,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-11598,10.232.58.6,172.16.5.108,53,HTTP,2377,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11779,10.196.214.250,172.16.5.108,8080,UDP,337,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14900,10.183.95.61,EN-SCADA-01,102,S7COMM,263589,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-12574,10.146.130.77,10.0.1.5,443,HTTPS,6914,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13398,10.227.58.187,10.0.1.5,443,MODBUS/TCP,7939,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13975,10.208.108.181,EN-SCADA-02,502,TCP,37749,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-13770,10.42.144.154,172.16.5.101,22,HTTPS,26905,Suspicious-Login,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-10166,10.41.164.156,10.0.1.10,53,UDP,2352,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11751,10.24.237.73,10.0.1.5,53,HTTPS,3870,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11479,10.159.84.204,10.0.1.10,8080,HTTPS,3754,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11024,10.96.214.47,172.16.5.108,80,TCP,2477,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11788,10.12.224.124,10.0.1.5,443,HTTPS,426,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12264,10.68.207.165,EN-SCADA-02,53,TCP,14956,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
