record_id,src_ip,destination,dst_port,protocol,bytes_transferred,attack_type,has_error,error_type,requires_attention,triage_priority,label
AEGIS-LOG-11360,10.97.98.181,172.16.5.108,53,TCP,4577,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17370,10.76.238.197,PL-PLC-09,53,HTTP,5228,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-22302,10.5.203.63,EN-SCADA-02,102,TCP,705586,Data-Exfiltration,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-18998,10.15.90.228,EN-SCADA-01,4840,TCP,9801,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-10486,10.243.120.122,172.16.5.101,53,HTTPS,384,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18285,10.0.85.178,TR-OPS-14,4840,MODBUS/TCP,16059,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-15873,10.107.189.54,10.0.1.10,22,TCP,14954,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-16234,10.4.12.203,172.16.5.101,22,HTTP,4532,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-14902,10.139.69.190,10.0.1.5,80,HTTP,4298,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15681,10.57.79.222,EN-SCADA-02,53,HTTPS,2269,Port-Scan,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-19806,10.239.170.79,TR-OPS-14,22,HTTP,24316,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13975,10.208.211.80,172.16.5.108,8080,HTTP,882,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10637,10.199.2.206,10.0.1.5,80,HTTPS,3666,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20351,10.74.27.230,PL-PLC-09,443,TCP,67897,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-15026,10.200.206.94,EN-SCADA-01,8080,TCP,11821,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-19613,10.226.157.68,EN-SCADA-01,443,TCP,20958,Brute-Force,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-18127,10.85.117.14,PL-PLC-09,80,TCP,20096,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13238,10.96.88.77,10.0.1.10,53,UDP,2451,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18840,10.129.108.43,172.16.5.108,8080,HTTPS,30195,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-17944,10.89.191.107,10.0.1.10,502,HTTPS,22103,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13437,10.248.249.35,172.16.5.101,443,UDP,4648,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15942,10.244.214.244,HIST-SRV-01,53,HTTPS,8748,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-17302,10.21.88.118,EN-SCADA-01,8080,UDP,11730,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-22466,10.77.23.91,EN-SCADA-01,22,TCP,404015,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-14094,10.143.146.237,10.0.1.5,53,TCP,4460,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15614,10.188.185.227,172.16.5.101,8080,HTTP,9615,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-15723,10.19.57.76,172.16.5.108,8080,S7COMM,14356,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10167,10.166.195.153,172.16.5.101,8080,HTTPS,912,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11915,10.134.220.95,172.16.5.101,80,HTTP,4526,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13470,10.118.114.71,172.16.5.108,443,HTTPS,478,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17309,10.106.71.56,172.16.5.108,8080,S7COMM,13738,Suspicious-Login,True,NO_ERROR,False,LOW,1
AEGIS-LOG-20758,10.227.134.90,HIST-SRV-01,4840,MODBUS/TCP,158360,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-22359,10.191.87.116,TR-OPS-14,102,S7COMM,663691,SQL-Injection,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-20903,10.161.125.148,HIST-SRV-01,502,HTTPS,88164,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-13369,10.253.26.81,172.16.5.108,8080,TCP,2022,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15494,10.34.158.94,HIST-SRV-01,80,MODBUS/TCP,8352,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-10801,10.60.139.39,10.0.1.10,443,TCP,224,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12138,10.55.137.33,10.0.1.5,8080,UDP,427,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17958,10.175.163.47,172.16.5.101,22,MODBUS/TCP,25368,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-21230,10.184.116.135,PL-PLC-09,502,HTTPS,199246,Privilege-Escalation,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-10742,10.87.30.73,10.0.1.10,443,TCP,3908,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17111,10.239.97.197,EN-SCADA-01,80,TCP,3690,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-19107,10.135.67.189,172.16.5.108,4840,TCP,25424,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-20324,10.181.63.70,EN-SCADA-01,4840,HTTPS,231334,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-14238,10.18.195.86,172.16.5.108,80,HTTPS,4020,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14502,10.180.214.49,10.0.1.5,53,UDP,726,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20571,10.234.251.186,EN-SCADA-02,4840,HTTPS,183280,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-14533,10.27.164.229,10.0.1.5,53,TCP,1058,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21679,10.59.191.155,EN-SCADA-01,4840,HTTPS,167382,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-14985,10.122.191.222,172.16.5.101,443,UDP,4499,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18348,10.192.45.37,172.16.5.108,8080,HTTP,39156,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-15955,10.12.255.186,TR-OPS-14,22,S7COMM,3967,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12847,10.209.239.113,10.0.1.5,53,HTTPS,3837,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17534,10.125.28.142,TR-OPS-14,4840,S7COMM,20348,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-12478,10.22.135.195,172.16.5.108,8080,HTTPS,2961,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10715,10.49.51.186,10.0.1.10,8080,UDP,1682,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12957,10.182.153.180,172.16.5.108,80,HTTP,2470,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21691,10.141.70.185,EN-SCADA-02,502,TCP,70803,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-20591,10.64.91.99,HIST-SRV-01,102,MODBUS/TCP,198752,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-16853,10.181.144.41,172.16.5.108,443,UDP,4688,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-16824,10.95.147.122,172.16.5.101,53,UDP,14671,Suspicious-Login,False,NO_ERROR,False,LOW,1
AEGIS-LOG-14847,10.130.179.119,10.0.1.10,8080,HTTP,2432,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21748,10.104.115.158,HIST-SRV-01,502,MODBUS/TCP,165965,Privilege-Escalation,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-14671,10.147.3.52,172.16.5.101,443,HTTP,3497,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15117,10.54.117.34,172.16.5.101,80,TCP,3144,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-12089,10.49.97.7,10.0.1.5,53,HTTP,1091,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13669,10.250.187.173,172.16.5.108,443,HTTPS,3944,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19199,10.119.54.208,TR-OPS-14,8080,TCP,26318,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-18430,10.10.253.68,HIST-SRV-01,502,UDP,19897,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-16001,10.12.189.243,10.0.1.5,443,UDP,6805,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-21290,10.135.111.151,TR-OPS-14,4840,HTTPS,82766,Exploit-Attempt,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-11834,10.184.228.192,10.0.1.10,80,HTTP,3936,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17631,10.254.245.193,172.16.5.108,502,TCP,26340,Brute-Force,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-21158,10.73.148.245,PL-PLC-09,502,HTTPS,184332,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-21888,10.213.193.237,PL-PLC-09,102,MODBUS/TCP,914549,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-20375,10.15.55.43,EN-SCADA-01,502,S7COMM,55903,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-14320,10.88.199.253,10.0.1.5,53,TCP,757,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13857,10.104.111.1,172.16.5.101,53,TCP,3844,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14104,10.121.238.97,10.0.1.10,443,TCP,4058,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13608,10.226.74.43,10.0.1.10,53,HTTPS,2469,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12485,10.212.240.22,10.0.1.10,8080,TCP,1043,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14822,10.143.16.198,172.16.5.108,53,HTTP,1980,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13819,10.238.94.156,10.0.1.5,53,HTTP,2498,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22345,10.30.49.254,TR-OPS-14,4840,S7COMM,583911,Brute-Force,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-20788,10.124.101.168,EN-SCADA-02,22,HTTPS,214425,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-11886,10.81.214.101,10.0.1.10,80,HTTP,677,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13003,10.4.135.37,172.16.5.108,8080,UDP,3558,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10023,10.204.191.113,172.16.5.108,53,UDP,1940,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20964,10.49.11.181,PL-PLC-09,102,MODBUS/TCP,141164,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-16216,10.70.193.216,PL-PLC-09,443,MODBUS/TCP,5068,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-16906,10.127.156.203,EN-SCADA-02,53,UDP,6219,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-11309,10.251.160.134,172.16.5.101,80,TCP,466,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16277,10.129.143.122,10.0.1.10,22,HTTPS,1290,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-15981,10.156.211.87,172.16.5.101,443,S7COMM,11736,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10789,10.79.235.229,172.16.5.101,8080,HTTPS,558,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15336,10.101.44.57,PL-PLC-09,8080,MODBUS/TCP,1291,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-16053,10.165.247.46,EN-SCADA-01,22,TCP,4276,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-19941,10.186.250.192,10.0.1.5,443,HTTPS,38314,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-21780,10.167.16.218,HIST-SRV-01,443,HTTPS,222451,SQL-Injection,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-13219,10.44.147.146,10.0.1.10,53,TCP,3520,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21103,10.224.57.133,HIST-SRV-01,22,TCP,131519,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-12514,10.75.15.223,10.0.1.5,443,TCP,3896,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21187,10.3.255.244,EN-SCADA-01,502,HTTPS,68072,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-13817,10.23.74.142,10.0.1.10,80,TCP,2117,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20786,10.109.213.204,EN-SCADA-01,102,TCP,186012,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-19158,10.3.221.240,10.0.1.5,8080,MODBUS/TCP,24237,Suspicious-Login,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-17152,10.221.23.109,172.16.5.101,22,MODBUS/TCP,8891,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-21994,10.216.207.11,HIST-SRV-01,502,TCP,492239,Privilege-Escalation,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,CRITICAL,1
AEGIS-LOG-16755,10.123.38.7,172.16.5.108,53,TCP,11823,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-11957,10.103.44.143,172.16.5.108,80,UDP,4345,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13858,10.213.49.176,172.16.5.101,80,TCP,3168,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21933,10.151.25.167,HIST-SRV-01,22,TCP,898458,Data-Exfiltration,True,SAFETY_INSTRUMENTED_SYSTEM_TRIP,True,CRITICAL,1
AEGIS-LOG-20624,10.213.83.223,PL-PLC-09,102,HTTPS,124332,Exploit-Attempt,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-15608,10.93.196.156,10.0.1.10,80,HTTP,12031,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-17417,10.11.139.184,10.0.1.5,8080,HTTP,2196,Suspicious-Login,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-13547,10.207.189.41,172.16.5.101,8080,HTTP,3326,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21466,10.175.197.47,EN-SCADA-02,502,MODBUS/TCP,76960,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-11395,10.65.93.197,172.16.5.108,443,HTTP,4148,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19388,10.190.125.249,EN-SCADA-01,80,S7COMM,46614,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-17840,10.75.21.17,10.0.1.5,8080,MODBUS/TCP,44267,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-15943,10.248.99.136,10.0.1.5,8080,MODBUS/TCP,2912,Port-Scan,False,NO_ERROR,False,LOW,1
AEGIS-LOG-13433,10.10.125.105,10.0.1.10,53,HTTP,2293,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22427,10.102.245.230,EN-SCADA-02,502,TCP,468215,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-19856,10.201.105.43,10.0.1.5,4840,MODBUS/TCP,46357,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-18351,10.206.226.50,10.0.1.10,80,MODBUS/TCP,31502,Brute-Force,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-22028,10.65.89.112,EN-SCADA-01,4840,S7COMM,498714,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-19617,10.1.161.242,EN-SCADA-02,22,HTTPS,31403,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-17603,10.22.236.156,HIST-SRV-01,80,HTTP,40452,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-16114,10.109.86.1,10.0.1.10,443,HTTP,2222,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-11226,10.97.106.240,172.16.5.108,8080,TCP,2003,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19097,10.72.173.105,172.16.5.108,4840,UDP,7419,Port-Scan,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-13532,10.205.217.229,10.0.1.10,80,UDP,1154,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14029,10.149.197.176,10.0.1.10,8080,HTTPS,2747,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22249,10.103.124.172,EN-SCADA-01,102,S7COMM,872497,Brute-Force,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-16146,10.209.116.43,PL-PLC-09,53,UDP,4833,Port-Scan,True,NO_ERROR,False,LOW,1
AEGIS-LOG-17908,10.36.145.249,HIST-SRV-01,22,UDP,19195,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14096,10.9.173.37,10.0.1.5,80,TCP,4958,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20989,10.60.110.94,EN-SCADA-02,22,S7COMM,99540,Brute-Force,True,CHECKSUM_MISMATCH,True,HIGH,1
AEGIS-LOG-17756,10.113.48.39,EN-SCADA-02,443,HTTPS,5233,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-20667,10.159.15.216,PL-PLC-09,4840,MODBUS/TCP,100238,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-14344,10.110.74.49,172.16.5.101,443,TCP,4484,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13946,10.198.125.242,172.16.5.108,8080,HTTP,437,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-11310,10.121.18.49,10.0.1.10,443,UDP,1199,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14907,10.154.139.157,10.0.1.10,443,HTTPS,4412,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14099,10.84.14.243,10.0.1.5,443,UDP,1724,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-22349,10.241.201.100,EN-SCADA-01,102,TCP,486088,Exploit-Attempt,True,PAYLOAD_TAMPERING_DETECTED,True,CRITICAL,1
AEGIS-LOG-20371,10.20.17.47,TR-OPS-14,443,MODBUS/TCP,65831,SQL-Injection,True,PAYLOAD_TAMPERING_DETECTED,True,HIGH,1
AEGIS-LOG-15379,10.168.211.248,172.16.5.101,22,MODBUS/TCP,5986,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-17334,10.160.220.230,EN-SCADA-01,443,MODBUS/TCP,7310,Suspicious-Login,True,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-14202,10.80.124.214,172.16.5.101,8080,HTTPS,4042,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18741,10.14.92.220,TR-OPS-14,8080,S7COMM,16636,Suspicious-Login,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-11822,10.170.181.213,172.16.5.101,8080,HTTP,3584,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17508,10.174.198.231,HIST-SRV-01,4840,HTTPS,27701,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-11315,10.222.194.7,10.0.1.10,53,HTTP,1120,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-17565,10.251.83.81,HIST-SRV-01,8080,UDP,22883,Brute-Force,True,CHECKSUM_MISMATCH,True,MEDIUM,1
AEGIS-LOG-14351,10.149.82.53,10.0.1.10,53,TCP,4548,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18581,10.172.82.90,10.0.1.10,80,TCP,12879,Exploit-Attempt,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-20937,10.14.37.180,TR-OPS-14,4840,HTTPS,243804,SQL-Injection,True,UNAUTHORIZED_PLC_STATE_OVERRIDE,True,HIGH,1
AEGIS-LOG-12315,10.39.77.45,172.16.5.101,53,HTTP,3208,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-12826,10.178.98.74,172.16.5.108,443,HTTP,3971,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14089,10.199.219.241,10.0.1.5,53,UDP,1152,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19927,10.11.11.36,HIST-SRV-01,4840,HTTP,49207,Suspicious-Login,True,CERTIFICATE_EXPIRED,True,MEDIUM,1
AEGIS-LOG-12595,10.179.86.95,172.16.5.101,80,HTTP,1147,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-19939,10.203.136.118,EN-SCADA-01,22,S7COMM,27315,Exploit-Attempt,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-11339,10.191.153.94,172.16.5.108,80,HTTP,990,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13264,10.205.226.8,172.16.5.108,8080,UDP,1630,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-14584,10.215.140.133,172.16.5.108,8080,HTTP,904,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10738,10.79.43.29,10.0.1.5,80,UDP,2456,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-15259,10.110.85.228,HIST-SRV-01,443,S7COMM,935,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-10965,10.43.61.37,172.16.5.108,8080,TCP,1482,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10252,10.78.87.169,172.16.5.101,53,TCP,765,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16066,10.191.9.4,HIST-SRV-01,80,S7COMM,5836,Suspicious-Login,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-15761,10.217.123.162,10.0.1.10,22,HTTPS,9401,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-12098,10.165.158.142,172.16.5.108,80,HTTPS,877,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-18976,10.176.112.31,172.16.5.101,22,S7COMM,28582,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-14004,10.45.151.86,10.0.1.10,53,HTTP,4292,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-13196,10.137.47.145,10.0.1.10,8080,HTTP,901,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-10872,10.87.32.210,10.0.1.5,53,HTTPS,4974,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-16018,10.98.49.80,EN-SCADA-01,80,S7COMM,10473,Suspicious-Login,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-15785,10.108.71.211,172.16.5.101,53,UDP,14526,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-19069,10.79.194.8,EN-SCADA-02,8080,TCP,37893,Exploit-Attempt,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14162,10.39.128.206,10.0.1.10,443,HTTP,3448,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-21765,10.143.137.207,TR-OPS-14,502,TCP,77802,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-17465,10.10.59.16,HIST-SRV-01,443,TCP,1440,Port-Scan,True,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-20322,10.196.124.222,PL-PLC-09,502,HTTPS,110667,Exploit-Attempt,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-20814,10.232.4.70,EN-SCADA-02,502,HTTPS,249947,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-16255,10.254.124.4,EN-SCADA-02,53,MODBUS/TCP,941,Port-Scan,False,HEADER_PARSE_WARNING,False,LOW,1
AEGIS-LOG-16495,10.114.114.172,PL-PLC-09,53,HTTPS,13134,Port-Scan,False,PACKET_TIMEOUT,False,LOW,1
AEGIS-LOG-19915,10.203.182.184,EN-SCADA-02,22,UDP,36472,Port-Scan,True,TCP_RST_UNEXPECTED,True,MEDIUM,1
AEGIS-LOG-17746,10.182.207.44,EN-SCADA-01,80,TCP,30581,Port-Scan,True,PACKET_TIMEOUT,True,MEDIUM,1
AEGIS-LOG-14192,10.241.214.247,10.0.1.5,53,TCP,4749,Benign,False,NO_ERROR,False,NONE,0
AEGIS-LOG-20289,10.159.78.130,EN-SCADA-02,4840,TCP,78880,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-21360,10.15.49.173,EN-SCADA-01,443,MODBUS/TCP,249411,SQL-Injection,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-21454,10.135.184.41,EN-SCADA-02,22,S7COMM,210535,Brute-Force,True,BUFFER_OVERFLOW_MEMORY_CORRUPTION,True,HIGH,1
AEGIS-LOG-17306,10.190.39.158,10.0.1.5,22,UDP,3382,Port-Scan,True,NO_ERROR,False,LOW,1
